"ProjectCode","SurveyAreaIdentifier","wyear","YearCollected","wmonth","MonthCollected","DayCollected","DecimalLatitude","DecimalLongitude","DurationInHours"
"BCCWS","VIVI-28",2021,2021,2,11,7,48.447823,-123.287537,3.21667
"BCCWS","VIVI-28",2021,2021,3,12,10,48.447823,-123.287537,3
"BCCWS","VIVI-28",2021,2022,4,1,9,48.447823,-123.287537,4.33333
"BCCWS","VIVI-28",2021,2022,5,2,13,48.447823,-123.287537,2.66667
"BCCWS","VIVI-28",2021,2022,6,3,13,48.447823,-123.287537,3.5
"BCCWS","VIVI-28",2021,2022,7,4,9,48.447823,-123.287537,2.83333
"BCCWS","VIVI-28",2022,2022,1,10,10,48.447823,-123.287537,2.5
"BCCWS","VIVI-28",2022,2022,2,11,14,48.447823,-123.287537,2.25
"BCCWS","VIVI-28",2022,2022,3,12,11,48.447823,-123.287537,3.58333
"BCCWS","VIVI-28",2022,2023,4,1,8,48.447823,-123.287537,2.75
"BCCWS","VIVI-28",2022,2023,5,2,18,48.447823,-123.287537,2.81667
"BCCWS","VIVI-28",2022,2023,6,3,12,48.447823,-123.287537,2.91667
"BCCWS","VIVI-28",2022,2023,7,4,19,48.447823,-123.287537,2.5
"BCCWS","VIVI-28",2023,2023,1,10,15,48.447823,-123.287537,3.33333
"BCCWS","VIVI-28",2023,2023,2,11,11,48.447823,-123.287537,3.16667
"BCCWS","VIVI-28",2023,2023,3,12,15,48.447823,-123.287537,2
"BCCWS","VIVI-28",2023,2024,4,1,6,48.447823,-123.287537,3.08333
"BCCWS","VIVI-28",2023,2024,5,2,13,48.447823,-123.287537,3.33333
"BCCWS","VIVI-28",2023,2024,6,3,15,48.447823,-123.287537,3.5
"BCCWS","VIVI-28",2023,2024,7,4,9,48.447823,-123.287537,2.66667
"BCCWS","VIVI-28",2024,2024,1,10,20,48.447823,-123.287537,3.11667
"BCCWS","VIVI-28",2024,2024,2,11,5,48.447823,-123.287537,3.25
"BCCWS","VIVI-28",2024,2024,3,12,8,48.447823,-123.287537,3.75
"BCCWS","VIVI-28",2024,2025,4,1,12,48.447823,-123.287537,3.33333
"BCCWS","VIVI-28",2024,2025,6,3,9,48.447823,-123.287537,3.5
"BCCWS","VIVI-28",2024,2025,7,4,6,48.447823,-123.287537,3.06667
"BCCWS","VIVI-29",2010,2010,1,10,15,48.456043,-123.265503,2.73333
"BCCWS","VIVI-29",2010,2010,2,11,10,48.456043,-123.265503,1.91667
"BCCWS","VIVI-29",2011,2011,1,10,9,48.456043,-123.265503,1
"BCCWS","VIVI-29",2011,2011,2,11,13,48.456043,-123.265503,1
"BCCWS","VIVI-29",2011,2011,3,12,11,48.456043,-123.265503,1
"BCCWS","VIVI-29",2011,2012,4,1,7,48.456043,-123.265503,1.5
"BCCWS","VIVI-29",2011,2012,5,2,13,48.456043,-123.265503,1
"BCCWS","VIVI-29",2011,2012,6,3,13,48.456043,-123.265503,1
"BCCWS","VIVI-29",2011,2012,7,4,8,48.456043,-123.265503,1
"BCCWS","VIVI-29",2014,2014,1,10,13,48.456043,-123.265503,2.5
"BCCWS","VIVI-29",2014,2014,2,11,10,48.456043,-123.265503,2.5
"BCCWS","VIVI-29",2014,2014,3,12,15,48.456043,-123.265503,2.5
"BCCWS","VIVI-29",2014,2015,4,1,12,48.456043,-123.265503,2.5
"BCCWS","VIVI-29",2014,2015,5,2,9,48.456043,-123.265503,2.5
"BCCWS","VIVI-29",2014,2015,6,3,9,48.456043,-123.265503,2.5
"BCCWS","VIVI-29",2014,2015,7,4,13,48.456043,-123.265503,2.5
"BCCWS","VIVI-29",2015,2015,1,10,12,48.456043,-123.265503,3
"BCCWS","VIVI-29",2015,2015,2,11,9,48.456043,-123.265503,3
"BCCWS","VIVI-29",2015,2015,3,12,14,48.456043,-123.265503,3
"BCCWS","VIVI-29",2015,2016,4,1,11,48.456043,-123.265503,3
"BCCWS","VIVI-29",2015,2016,5,2,15,48.456043,-123.265503,3
"BCCWS","VIVI-29",2015,2016,6,3,14,48.456043,-123.265503,3
"BCCWS","VIVI-29",2015,2016,7,4,11,48.456043,-123.265503,3
"BCCWS","VIVI-29",2016,2016,1,10,10,48.456043,-123.265503,4
"BCCWS","VIVI-29",2016,2016,2,11,14,48.456043,-123.265503,4
"BCCWS","VIVI-29",2016,2016,3,12,12,48.456043,-123.265503,4
"BCCWS","VIVI-29",2016,2017,4,1,9,48.456043,-123.265503,4
"BCCWS","VIVI-29",2016,2017,5,2,13,48.456043,-123.265503,4
"BCCWS","VIVI-29",2016,2017,6,3,13,48.456043,-123.265503,4
"BCCWS","VIVI-29",2016,2017,7,4,10,48.456043,-123.265503,4
"BCCWS","VIVI-29",2017,2017,1,10,9,48.456043,-123.265503,4
"BCCWS","VIVI-29",2017,2017,2,11,13,48.456043,-123.265503,4
"BCCWS","VIVI-29",2017,2017,3,12,11,48.456043,-123.265503,4
"BCCWS","VIVI-29",2017,2018,4,1,15,48.456043,-123.265503,4
"BCCWS","VIVI-29",2017,2018,5,2,12,48.456043,-123.265503,4
"BCCWS","VIVI-29",2017,2018,6,3,12,48.456043,-123.265503,4
"BCCWS","VIVI-29",2017,2018,7,4,9,48.456043,-123.265503,4
"BCCWS","VIVI-3",2010,2010,1,10,12,48.351013,-123.723602,1.95
"BCCWS","VIVI-3",2010,2010,2,11,16,48.351013,-123.723602,1.96667
"BCCWS","VIVI-3",2010,2010,3,12,13,48.351013,-123.723602,1.83333
"BCCWS","VIVI-3",2010,2011,4,1,10,48.351013,-123.723602,2
"BCCWS","VIVI-3",2010,2011,5,2,13,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2010,2011,6,3,20,48.351013,-123.723602,2.16667
"BCCWS","VIVI-3",2010,2011,7,4,11,48.351013,-123.723602,2
"BCCWS","VIVI-3",2011,2011,1,10,9,48.351013,-123.723602,2
"BCCWS","VIVI-3",2011,2011,2,11,15,48.351013,-123.723602,2.41667
"BCCWS","VIVI-3",2011,2011,3,12,12,48.351013,-123.723602,2
"BCCWS","VIVI-3",2011,2012,4,1,7,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2011,2012,5,2,13,48.351013,-123.723602,1.91667
"BCCWS","VIVI-3",2011,2012,6,3,13,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2011,2012,7,4,7,48.351013,-123.723602,1.58333
"BCCWS","VIVI-3",2012,2012,1,10,10,48.351013,-123.723602,2.08333
"BCCWS","VIVI-3",2012,2012,2,11,15,48.351013,-123.723602,3.85
"BCCWS","VIVI-3",2012,2012,3,12,14,48.351013,-123.723602,3.16667
"BCCWS","VIVI-3",2012,2013,4,1,15,48.351013,-123.723602,1.5
"BCCWS","VIVI-3",2012,2013,5,2,15,48.351013,-123.723602,1.16667
"BCCWS","VIVI-3",2012,2013,6,3,15,48.351013,-123.723602,1.5
"BCCWS","VIVI-3",2012,2013,7,4,14,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2013,2013,1,10,13,48.351013,-123.723602,2.1
"BCCWS","VIVI-3",2013,2013,2,11,9,48.351013,-123.723602,1.83333
"BCCWS","VIVI-3",2013,2013,3,12,8,48.351013,-123.723602,1.83333
"BCCWS","VIVI-3",2013,2014,4,1,15,48.351013,-123.723602,1.91667
"BCCWS","VIVI-3",2013,2014,5,2,12,48.351013,-123.723602,2.25
"BCCWS","VIVI-3",2013,2014,6,3,10,48.351013,-123.723602,1.73333
"BCCWS","VIVI-3",2013,2014,7,4,14,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2014,2014,1,10,14,48.351013,-123.723602,1.25
"BCCWS","VIVI-3",2014,2014,3,12,15,48.351013,-123.723602,1.58333
"BCCWS","VIVI-3",2014,2015,4,1,12,48.351013,-123.723602,2.16667
"BCCWS","VIVI-3",2014,2015,5,2,10,48.351013,-123.723602,1.83333
"BCCWS","VIVI-3",2014,2015,6,3,11,48.351013,-123.723602,2.33333
"BCCWS","VIVI-3",2014,2015,7,4,14,48.351013,-123.723602,1.83333
"BCCWS","VIVI-3",2015,2015,1,10,11,48.351013,-123.723602,2.08333
"BCCWS","VIVI-3",2015,2015,2,11,9,48.351013,-123.723602,2
"BCCWS","VIVI-3",2015,2015,3,12,14,48.351013,-123.723602,2.25
"BCCWS","VIVI-3",2015,2016,4,1,10,48.351013,-123.723602,1.5
"BCCWS","VIVI-3",2015,2016,5,2,16,48.351013,-123.723602,1.58333
"BCCWS","VIVI-3",2015,2016,6,3,15,48.351013,-123.723602,2
"BCCWS","VIVI-3",2015,2016,7,4,14,48.351013,-123.723602,1.5
"BCCWS","VIVI-3",2016,2016,1,10,15,48.351013,-123.723602,1.16667
"BCCWS","VIVI-3",2016,2016,3,12,15,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2016,2017,4,1,13,48.351013,-123.723602,1.58333
"BCCWS","VIVI-3",2016,2017,5,2,13,48.351013,-123.723602,1.16667
"BCCWS","VIVI-3",2017,2017,2,11,15,48.351013,-123.723602,1.5
"BCCWS","VIVI-3",2017,2017,3,12,14,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2017,2018,4,1,14,48.351013,-123.723602,2.43333
"BCCWS","VIVI-3",2017,2018,5,2,12,48.351013,-123.723602,2.25
"BCCWS","VIVI-3",2017,2018,6,3,12,48.351013,-123.723602,2
"BCCWS","VIVI-3",2018,2018,1,10,15,48.351013,-123.723602,2.35
"BCCWS","VIVI-3",2018,2018,2,11,11,48.351013,-123.723602,2.03333
"BCCWS","VIVI-3",2018,2018,3,12,10,48.351013,-123.723602,1.68333
"BCCWS","VIVI-3",2018,2019,4,1,14,48.351013,-123.723602,1.88333
"BCCWS","VIVI-3",2018,2019,5,2,15,48.351013,-123.723602,1.53333
"BCCWS","VIVI-3",2018,2019,6,3,11,48.351013,-123.723602,1.7
"BCCWS","VIVI-3",2018,2019,7,4,15,48.351013,-123.723602,1.55
"BCCWS","VIVI-3",2019,2019,1,10,14,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2019,2019,2,11,11,48.351013,-123.723602,1.71667
"BCCWS","VIVI-3",2019,2019,3,12,9,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2019,2020,4,1,11,48.351013,-123.723602,1.21667
"BCCWS","VIVI-3",2019,2020,5,2,10,48.351013,-123.723602,1.81667
"BCCWS","VIVI-3",2019,2020,6,3,9,48.351013,-123.723602,1.66667
"BCCWS","VIVI-3",2020,2020,1,10,14,48.351013,-123.723602,2.08333
"BCCWS","VIVI-3",2020,2020,2,11,5,48.351013,-123.723602,1.58333
"BCCWS","VIVI-3",2020,2020,3,12,14,48.351013,-123.723602,1.86667
"BCCWS","VIVI-3",2020,2021,4,1,18,48.351013,-123.723602,1.75
"BCCWS","VIVI-3",2020,2021,5,2,17,48.351013,-123.723602,1.78333
"BCCWS","VIVI-3",2020,2021,6,3,16,48.351013,-123.723602,1.65
"BCCWS","VIVI-3",2020,2021,7,4,13,48.351013,-123.723602,2.11667
"BCCWS","VIVI-3",2021,2021,1,10,11,48.351013,-123.723602,2.05
"BCCWS","VIVI-3",2021,2021,2,11,19,48.351013,-123.723602,2.15
"BCCWS","VIVI-3",2021,2021,3,12,16,48.351013,-123.723602,1.41667
"BCCWS","VIVI-3",2021,2022,4,1,10,48.351013,-123.723602,1.9
"BCCWS","VIVI-3",2021,2022,5,2,14,48.351013,-123.723602,1.41667
"BCCWS","VIVI-3",2021,2022,6,3,14,48.351013,-123.723602,1.13333
"BCCWS","VIVI-3",2021,2022,7,4,11,48.351013,-123.723602,1.65
"BCCWS","VIVI-3",2022,2022,1,10,10,48.351013,-123.723602,1.18333
"BCCWS","VIVI-3",2022,2022,2,11,14,48.351013,-123.723602,1.83333
"BCCWS","VIVI-3",2022,2022,3,12,12,48.351013,-123.723602,1.7
"BCCWS","VIVI-3",2022,2023,4,1,9,48.351013,-123.723602,1.33333
"BCCWS","VIVI-3",2022,2023,5,2,13,48.351013,-123.723602,1.38333
"BCCWS","VIVI-3",2022,2023,6,3,13,48.351013,-123.723602,1.58333
"BCCWS","VIVI-3",2022,2023,7,4,10,48.351013,-123.723602,1.58333
"BCCWS","VIVI-3",2023,2023,1,10,12,48.351013,-123.723602,1.73333
"BCCWS","VIVI-3",2023,2023,3,12,12,48.351013,-123.723602,1.48333
"BCCWS","VIVI-3",2023,2024,4,1,15,48.351013,-123.723602,1.6
"BCCWS","VIVI-3",2023,2024,5,2,12,48.351013,-123.723602,1.91667
"BCCWS","VIVI-3",2023,2024,6,3,11,48.351013,-123.723602,1.2
"BCCWS","VIVI-3",2023,2024,7,4,14,48.351013,-123.723602,1.06667
"BCCWS","VIVI-3",2024,2024,1,10,11,48.351013,-123.723602,1.63333
"BCCWS","VIVI-3",2024,2024,2,11,7,48.351013,-123.723602,1.63333
"BCCWS","VIVI-3",2024,2024,3,12,9,48.351013,-123.723602,1.43333
"BCCWS","VIVI-3",2024,2025,4,1,15,48.351013,-123.723602,1.3
"BCCWS","VIVI-3",2024,2025,5,2,10,48.351013,-123.723602,2.08333
"BCCWS","VIVI-3",2024,2025,6,3,10,48.351013,-123.723602,2.08333
"BCCWS","VIVI-30",2008,2008,1,10,13,48.483002,-123.292068,3
"BCCWS","VIVI-30",2008,2008,2,11,9,48.483002,-123.292068,3
"BCCWS","VIVI-30",2008,2008,3,12,13,48.483002,-123.292068,1.5
"BCCWS","VIVI-30",2008,2009,4,1,11,48.483002,-123.292068,3
"BCCWS","VIVI-30",2008,2009,5,2,8,48.483002,-123.292068,3
"BCCWS","VIVI-30",2008,2009,6,3,8,48.483002,-123.292068,2
"BCCWS","VIVI-30",2008,2009,7,4,12,48.483002,-123.292068,2
"BCCWS","VIVI-30",2009,2009,1,10,10,48.483002,-123.292068,3
"BCCWS","VIVI-30",2009,2009,2,11,9,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2009,2009,3,12,13,48.483002,-123.292068,2.75
"BCCWS","VIVI-30",2009,2010,4,1,9,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2009,2010,5,2,15,48.483002,-123.292068,3
"BCCWS","VIVI-30",2009,2010,6,3,14,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2009,2010,7,4,12,48.483002,-123.292068,3
"BCCWS","VIVI-30",2010,2010,1,10,13,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2010,2010,2,11,13,48.483002,-123.292068,3
"BCCWS","VIVI-30",2010,2010,3,12,12,48.483002,-123.292068,4
"BCCWS","VIVI-30",2010,2011,4,1,9,48.483002,-123.292068,2
"BCCWS","VIVI-30",2010,2011,5,2,13,48.483002,-123.292068,3.5
"BCCWS","VIVI-30",2010,2011,6,3,12,48.483002,-123.292068,3
"BCCWS","VIVI-30",2010,2011,7,4,8,48.483002,-123.292068,3.5
"BCCWS","VIVI-30",2011,2011,1,10,8,48.483002,-123.292068,3
"BCCWS","VIVI-30",2011,2011,2,11,15,48.483002,-123.292068,3.5
"BCCWS","VIVI-30",2011,2011,3,12,10,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2011,2012,4,1,10,48.483002,-123.292068,2
"BCCWS","VIVI-30",2011,2012,5,2,11,48.483002,-123.292068,3
"BCCWS","VIVI-30",2011,2012,6,3,18,48.483002,-123.292068,2
"BCCWS","VIVI-30",2011,2012,7,4,14,48.483002,-123.292068,2
"BCCWS","VIVI-30",2012,2012,1,10,15,48.483002,-123.292068,2.16667
"BCCWS","VIVI-30",2012,2012,2,11,11,48.483002,-123.292068,2
"BCCWS","VIVI-30",2012,2012,3,12,9,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2012,2013,4,1,13,48.483002,-123.292068,2.66667
"BCCWS","VIVI-30",2012,2013,5,2,11,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2012,2013,6,3,11,48.483002,-123.292068,2.41667
"BCCWS","VIVI-30",2012,2013,7,4,16,48.483002,-123.292068,2.08333
"BCCWS","VIVI-30",2013,2013,1,10,17,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2013,2013,2,11,12,48.483002,-123.292068,2.41667
"BCCWS","VIVI-30",2013,2013,3,12,11,48.483002,-123.292068,1.33333
"BCCWS","VIVI-30",2013,2014,4,1,16,48.483002,-123.292068,2.33333
"BCCWS","VIVI-30",2013,2014,5,2,6,48.483002,-123.292068,1.83333
"BCCWS","VIVI-30",2013,2014,6,3,6,48.483002,-123.292068,1.83333
"BCCWS","VIVI-30",2013,2014,7,4,11,48.483002,-123.292068,1.58333
"BCCWS","VIVI-30",2014,2014,1,10,9,48.483002,-123.292068,2.66667
"BCCWS","VIVI-30",2014,2014,2,11,10,48.483002,-123.292068,2.33333
"BCCWS","VIVI-30",2014,2014,3,12,15,48.483002,-123.292068,2.08333
"BCCWS","VIVI-30",2014,2015,4,1,12,48.483002,-123.292068,2.33333
"BCCWS","VIVI-30",2014,2015,5,2,9,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2014,2015,6,3,7,48.483002,-123.292068,2
"BCCWS","VIVI-30",2014,2015,7,4,9,48.483002,-123.292068,2.08333
"BCCWS","VIVI-30",2015,2015,1,10,13,48.483002,-123.292068,3
"BCCWS","VIVI-30",2015,2015,2,11,11,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2015,2015,3,12,16,48.483002,-123.292068,2.75
"BCCWS","VIVI-30",2015,2016,4,1,10,48.483002,-123.292068,1.75
"BCCWS","VIVI-30",2015,2016,5,2,14,48.483002,-123.292068,2.66667
"BCCWS","VIVI-30",2015,2016,6,3,12,48.483002,-123.292068,1.66667
"BCCWS","VIVI-30",2015,2016,7,4,11,48.483002,-123.292068,1.83333
"BCCWS","VIVI-30",2016,2016,1,10,10,48.483002,-123.292068,2.66667
"BCCWS","VIVI-30",2016,2016,2,11,14,48.483002,-123.292068,2.66667
"BCCWS","VIVI-30",2016,2016,3,12,12,48.483002,-123.292068,2
"BCCWS","VIVI-30",2016,2017,4,1,8,48.483002,-123.292068,2.08333
"BCCWS","VIVI-30",2016,2017,5,2,15,48.483002,-123.292068,2.16667
"BCCWS","VIVI-30",2016,2017,6,3,11,48.483002,-123.292068,1.66667
"BCCWS","VIVI-30",2016,2017,7,4,11,48.483002,-123.292068,1.75
"BCCWS","VIVI-30",2017,2017,1,10,11,48.483002,-123.292068,2.33333
"BCCWS","VIVI-30",2017,2017,2,11,10,48.483002,-123.292068,2.48333
"BCCWS","VIVI-30",2017,2017,3,12,8,48.483002,-123.292068,2.33333
"BCCWS","VIVI-30",2017,2018,4,1,14,48.483002,-123.292068,1.91667
"BCCWS","VIVI-30",2017,2018,5,2,15,48.483002,-123.292068,2.25
"BCCWS","VIVI-30",2017,2018,6,3,12,48.483002,-123.292068,2.08333
"BCCWS","VIVI-30",2017,2018,7,4,9,48.483002,-123.292068,1.66667
"BCCWS","VIVI-30",2018,2018,1,10,17,48.483002,-123.292068,2.08333
"BCCWS","VIVI-30",2018,2018,2,11,13,48.483002,-123.292068,2.66667
"BCCWS","VIVI-30",2018,2018,3,12,10,48.483002,-123.292068,2.25
"BCCWS","VIVI-30",2018,2019,4,1,11,48.483002,-123.292068,2.25
"BCCWS","VIVI-30",2018,2019,5,2,19,48.483002,-123.292068,2.25
"BCCWS","VIVI-30",2018,2019,6,3,12,48.483002,-123.292068,2.08333
"BCCWS","VIVI-30",2018,2019,7,4,16,48.483002,-123.292068,2.33333
"BCCWS","VIVI-30",2019,2019,1,10,16,48.483002,-123.292068,1.86667
"BCCWS","VIVI-30",2019,2019,2,11,12,48.483002,-123.292068,2
"BCCWS","VIVI-30",2019,2019,3,12,9,48.483002,-123.292068,2.08333
"BCCWS","VIVI-30",2019,2020,4,1,20,48.483002,-123.292068,2
"BCCWS","VIVI-30",2019,2020,5,2,14,48.483002,-123.292068,2
"BCCWS","VIVI-30",2020,2020,1,10,14,48.483002,-123.292068,1.91667
"BCCWS","VIVI-30",2020,2020,2,11,10,48.483002,-123.292068,1.91667
"BCCWS","VIVI-30",2020,2020,3,12,17,48.483002,-123.292068,1.83333
"BCCWS","VIVI-30",2020,2021,4,1,11,48.483002,-123.292068,1.83333
"BCCWS","VIVI-30",2020,2021,5,2,22,48.483002,-123.292068,1.58333
"BCCWS","VIVI-30",2020,2021,6,3,15,48.483002,-123.292068,1.75
"BCCWS","VIVI-30",2020,2021,7,4,12,48.483002,-123.292068,1.5
"BCCWS","VIVI-30",2021,2021,1,10,11,48.483002,-123.292068,1.91667
"BCCWS","VIVI-30",2021,2021,2,11,15,48.483002,-123.292068,1.91667
"BCCWS","VIVI-30",2021,2021,3,12,13,48.483002,-123.292068,1.66667
"BCCWS","VIVI-30",2021,2022,4,1,10,48.483002,-123.292068,1.45
"BCCWS","VIVI-30",2021,2022,5,2,14,48.483002,-123.292068,1.83333
"BCCWS","VIVI-30",2021,2022,6,3,14,48.483002,-123.292068,1.5
"BCCWS","VIVI-30",2021,2022,7,4,11,48.483002,-123.292068,2.41667
"BCCWS","VIVI-30",2022,2022,1,10,10,48.483002,-123.292068,2.66667
"BCCWS","VIVI-30",2022,2022,2,11,8,48.483002,-123.292068,2
"BCCWS","VIVI-30",2022,2022,3,12,9,48.483002,-123.292068,1.58333
"BCCWS","VIVI-30",2022,2023,4,1,9,48.483002,-123.292068,2.58333
"BCCWS","VIVI-30",2022,2023,5,2,13,48.483002,-123.292068,2.5
"BCCWS","VIVI-30",2022,2023,7,4,10,48.483002,-123.292068,2.16667
"BCCWS","VIVI-30",2023,2023,1,10,9,48.483002,-123.292068,2
"BCCWS","VIVI-30",2023,2023,2,11,13,48.483002,-123.292068,3
"BCCWS","VIVI-30",2023,2023,3,12,11,48.483002,-123.292068,2.28333
"BCCWS","VIVI-30",2023,2024,4,1,15,48.483002,-123.292068,1.75
"BCCWS","VIVI-30",2023,2024,5,2,13,48.483002,-123.292068,1.88333
"BCCWS","VIVI-30",2023,2024,6,3,11,48.483002,-123.292068,2.16667
"BCCWS","VIVI-30",2023,2024,7,4,15,48.483002,-123.292068,2.41667
"BCCWS","VIVI-30",2024,2024,1,10,16,48.483002,-123.292068,1.83333
"BCCWS","VIVI-30",2024,2024,2,11,13,48.483002,-123.292068,1.75
"BCCWS","VIVI-30",2024,2024,3,12,9,48.483002,-123.292068,2.33333
"BCCWS","VIVI-30",2024,2025,4,1,13,48.483002,-123.292068,1.91667
"BCCWS","VIVI-30",2024,2025,6,3,10,48.483002,-123.292068,1.5
"BCCWS","VIVI-30",2024,2025,7,4,14,48.483002,-123.292068,1.75
"BCCWS","VIVI-31",2009,2010,5,2,6,48.501163,-123.32,1
"BCCWS","VIVI-31",2009,2010,6,3,10,48.501163,-123.32,1.16667
"BCCWS","VIVI-31",2009,2010,7,4,9,48.501163,-123.32,1.83333
"BCCWS","VIVI-31",2010,2010,1,10,16,48.501163,-123.32,1.91667
"BCCWS","VIVI-31",2010,2010,2,11,19,48.501163,-123.32,1.83333
"BCCWS","VIVI-31",2010,2010,3,12,12,48.501163,-123.32,2
"BCCWS","VIVI-31",2010,2011,4,1,11,48.501163,-123.32,1.25
"BCCWS","VIVI-31",2010,2011,5,2,20,48.501163,-123.32,1
"BCCWS","VIVI-31",2010,2011,6,3,11,48.501163,-123.32,1.41667
"BCCWS","VIVI-31",2011,2011,1,10,10,48.501163,-123.32,0.916668
"BCCWS","VIVI-31",2011,2011,2,11,14,48.501163,-123.32,0.866667
"BCCWS","VIVI-31",2011,2011,3,12,12,48.501163,-123.32,1
"BCCWS","VIVI-31",2011,2012,4,1,8,48.501163,-123.32,0.666667
"BCCWS","VIVI-31",2011,2012,5,2,12,48.501163,-123.32,0.866666
"BCCWS","VIVI-31",2011,2012,6,3,11,48.501163,-123.32,1
"BCCWS","VIVI-31",2011,2012,7,4,6,48.501163,-123.32,0.683333
"BCCWS","VIVI-31",2012,2012,1,10,17,48.501163,-123.32,1
"BCCWS","VIVI-31",2012,2012,2,11,15,48.501163,-123.32,0.966666
"BCCWS","VIVI-31",2012,2013,4,1,20,48.501163,-123.32,1.05
"BCCWS","VIVI-31",2012,2013,6,3,11,48.501163,-123.32,1.58333
"BCCWS","VIVI-31",2012,2013,7,4,6,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2013,2013,1,10,17,48.501163,-123.32,0.916667
"BCCWS","VIVI-31",2013,2013,2,11,12,48.501163,-123.32,0.633333
"BCCWS","VIVI-31",2013,2013,3,12,11,48.501163,-123.32,1.08333
"BCCWS","VIVI-31",2013,2014,4,1,16,48.501163,-123.32,0.583333
"BCCWS","VIVI-31",2013,2014,5,2,6,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2013,2014,6,3,6,48.501163,-123.32,0.75
"BCCWS","VIVI-31",2013,2014,7,4,11,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2014,2014,1,10,9,48.501163,-123.32,0.833332
"BCCWS","VIVI-31",2014,2014,2,11,10,48.501163,-123.32,0.75
"BCCWS","VIVI-31",2014,2014,3,12,15,48.501163,-123.32,0.916667
"BCCWS","VIVI-31",2014,2015,4,1,12,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2014,2015,5,2,9,48.501163,-123.32,0.8
"BCCWS","VIVI-31",2014,2015,6,3,7,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2014,2015,7,4,9,48.501163,-123.32,0.5
"BCCWS","VIVI-31",2015,2015,1,10,12,48.501163,-123.32,1.25
"BCCWS","VIVI-31",2015,2015,2,11,8,48.501163,-123.32,0.916666
"BCCWS","VIVI-31",2015,2015,3,12,14,48.501163,-123.32,0.833334
"BCCWS","VIVI-31",2015,2016,4,1,9,48.501163,-123.32,0.75
"BCCWS","VIVI-31",2015,2016,5,2,14,48.501163,-123.32,0.866667
"BCCWS","VIVI-31",2015,2016,6,3,14,48.501163,-123.32,1.75
"BCCWS","VIVI-31",2015,2016,7,4,8,48.501163,-123.32,1
"BCCWS","VIVI-31",2016,2016,1,10,8,48.501163,-123.32,0.666667
"BCCWS","VIVI-31",2016,2016,2,11,10,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2016,2016,3,12,11,48.501163,-123.32,0.866667
"BCCWS","VIVI-31",2016,2017,4,1,6,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2016,2017,5,2,5,48.501163,-123.32,0.866667
"BCCWS","VIVI-31",2016,2017,6,3,9,48.501163,-123.32,0.5
"BCCWS","VIVI-31",2016,2017,7,4,10,48.501163,-123.32,0.666668
"BCCWS","VIVI-31",2017,2017,1,10,7,48.501163,-123.32,0.75
"BCCWS","VIVI-31",2017,2017,2,11,10,48.501163,-123.32,0.75
"BCCWS","VIVI-31",2017,2017,3,12,8,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2017,2018,4,1,12,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2017,2018,5,2,9,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2017,2018,6,3,12,48.501163,-123.32,0.583333
"BCCWS","VIVI-31",2017,2018,7,4,6,48.501163,-123.32,0.75
"BCCWS","VIVI-31",2018,2018,1,10,14,48.501163,-123.32,0.416666
"BCCWS","VIVI-31",2018,2018,2,11,13,48.501163,-123.32,1
"BCCWS","VIVI-31",2018,2018,3,12,7,48.501163,-123.32,0.583333
"BCCWS","VIVI-31",2018,2019,4,1,10,48.501163,-123.32,0.916666
"BCCWS","VIVI-31",2018,2019,5,2,16,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2018,2019,6,3,9,48.501163,-123.32,0.5
"BCCWS","VIVI-31",2018,2019,7,4,15,48.501163,-123.32,0.75
"BCCWS","VIVI-31",2019,2019,1,10,15,48.501163,-123.32,0.833333
"BCCWS","VIVI-31",2019,2019,2,11,10,48.501163,-123.32,0.916667
"BCCWS","VIVI-31",2019,2019,3,12,8,48.501163,-123.32,0.75
