results_code,version,area_code,season,period,species_code,species_id,years,year_start,year_end,trnd,lower_ci,upper_ci,index_type,stderr,model_type,model_fit,percent_change,percent_change_low,percent_change_high,prob_decrease_0,prob_decrease_25,prob_decrease_30,prob_decrease_50,prob_increase_0,prob_increase_33,prob_increase_100,suitability,precision_num,precision_cat,coverage_num,coverage_cat,sample_size,sample_size_units,prob_LD,prob_MD,prob_LC,prob_MI,prob_LI
BCCWS/PSSS,2025,62,winter,all years,PALO,1550,2008-2024,2008,2024,2.31704104926475,1.24752904816945,3.74961904035242,Slope Trend,,ALPHA SPATIAL SPDE,,41.4516352548142,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,63,winter,all years,PALO,1550,2008-2024,2008,2024,2.10847979910474,1.14940996481398,3.82517249631959,Slope Trend,,ALPHA SPATIAL SPDE,,37.2926635046831,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,65,winter,all years,PALO,1550,2008-2024,2008,2024,-1.3169779628424,-2.43250989109059,0.0922027554570978,Slope Trend,,ALPHA SPATIAL SPDE,,-17.7333059686794,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,67,winter,all years,PALO,1550,2008-2024,2008,2024,-0.0567226740427036,-1.09777724116569,1.33920131799854,Slope Trend,,ALPHA SPATIAL SPDE,,-0.534437515280332,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,68,winter,all years,PALO,1550,2008-2024,2008,2024,5.02500838295997,3.54066503920849,6.45814186294834,Slope Trend,,ALPHA SPATIAL SPDE,,89.8424884898276,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,7,winter,all years,PALO,1550,2008-2024,2008,2024,2.42343913290511,1.3312169313747,3.34132439686668,Slope Trend,,ALPHA SPATIAL SPDE,,47.1194554918636,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,70,winter,all years,PALO,1550,2008-2024,2008,2024,4.9133686530417,3.79348409363867,6.26162839750418,Slope Trend,,ALPHA SPATIAL SPDE,,106.000053445095,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,71,winter,all years,PALO,1550,2008-2024,2008,2024,-3.73662999717431,-4.74928510121893,-2.69319759087482,Slope Trend,,ALPHA SPATIAL SPDE,,-41.1463250343874,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,73,winter,all years,PALO,1550,2008-2024,2008,2024,-1.38824921807239,-2.67643023978843,0.806947004292135,Slope Trend,,ALPHA SPATIAL SPDE,,-18.1911459713188,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,74,winter,all years,PALO,1550,2008-2024,2008,2024,-0.71620915851609,-2.01316914667061,1.4939473478746,Slope Trend,,ALPHA SPATIAL SPDE,,-9.41724359129569,,,,,,,,,,,,Medium,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,75,winter,all years,PALO,1550,2008-2024,2008,2024,0.999211671284074,-0.149826522499008,2.2069472505724,Slope Trend,,ALPHA SPATIAL SPDE,,15.3712326062706,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,76,winter,all years,PALO,1550,2008-2024,2008,2024,-0.488399303768401,-1.53522459519265,0.590241813472091,Slope Trend,,ALPHA SPATIAL SPDE,,-6.34074559955837,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,77,winter,all years,PALO,1550,2008-2024,2008,2024,1.99866977550337,0.844693660832923,3.25201095816259,Slope Trend,,ALPHA SPATIAL SPDE,,29.6879860792766,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,78,winter,all years,PALO,1550,2008-2024,2008,2024,-0.314116789232566,-1.69652259322294,1.24019737957683,Slope Trend,,ALPHA SPATIAL SPDE,,-3.40474770391,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,8,winter,all years,PALO,1550,2008-2024,2008,2024,0.808540827592971,-0.259551223237251,1.71540712138641,Slope Trend,,ALPHA SPATIAL SPDE,,14.0864489017769,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,80,winter,all years,PALO,1550,2008-2024,2008,2024,-0.941761881633673,-2.06247101442459,0.275447809322785,Slope Trend,,ALPHA SPATIAL SPDE,,-11.3356707177108,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,81,winter,all years,PALO,1550,2008-2024,2008,2024,-0.0651281278945623,-1.37142821949583,1.36536506637774,Slope Trend,,ALPHA SPATIAL SPDE,,-0.519588417818427,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,82,winter,all years,PALO,1550,2008-2024,2008,2024,-0.065128127894561,-1.37142821949583,1.36536506637774,Slope Trend,,ALPHA SPATIAL SPDE,,-0.519588417818409,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,83,winter,all years,PALO,1550,2008-2024,2008,2024,0.518427822856672,-0.702803512805638,2.19107518589493,Slope Trend,,ALPHA SPATIAL SPDE,,6.1707310853177,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,84,winter,all years,PALO,1550,2008-2024,2008,2024,-0.25425475144273,-1.46609851317763,1.40553501425384,Slope Trend,,ALPHA SPATIAL SPDE,,-2.46950643947871,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,85,winter,all years,PALO,1550,2008-2024,2008,2024,0.413032365216763,-0.806918486475652,2.08392592611033,Slope Trend,,ALPHA SPATIAL SPDE,,4.95258867002618,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,86,winter,all years,PALO,1550,2008-2024,2008,2024,-5.04868014306249,-6.20227485881091,-3.46867060435782,Slope Trend,,ALPHA SPATIAL SPDE,,-43.2699308338795,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,87,winter,all years,PALO,1550,2008-2024,2008,2024,-5.19770606588425,-6.34949021683657,-3.62017634926029,Slope Trend,,ALPHA SPATIAL SPDE,,-44.2416960960404,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,88,winter,all years,PALO,1550,2008-2024,2008,2024,-2.58821327027468,-3.771701004751,-0.967261055527928,Slope Trend,,ALPHA SPATIAL SPDE,,-24.8327175463793,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,89,winter,all years,PALO,1550,2008-2024,2008,2024,3.67734411877243,2.51289517282376,5.48457200212403,Slope Trend,,ALPHA SPATIAL SPDE,,49.2634373860756,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,9,winter,all years,PALO,1550,2008-2024,2008,2024,1.59513332091051,0.485433273381237,2.48574011398341,Slope Trend,,ALPHA SPATIAL SPDE,,29.2049744354139,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,90,winter,all years,PALO,1550,2008-2024,2008,2024,0.16687956842687,-1.05008069223351,1.83367709603208,Slope Trend,,ALPHA SPATIAL SPDE,,2.15693142676336,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,91,winter,all years,PALO,1550,2008-2024,2008,2024,-1.25752316124046,-2.45717788613243,0.385572011271414,Slope Trend,,ALPHA SPATIAL SPDE,,-12.7337262422187,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,92,winter,all years,PALO,1550,2008-2024,2008,2024,0.290635741620261,-0.927828073363028,1.95949259746246,Slope Trend,,ALPHA SPATIAL SPDE,,3.55390361448878,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,93,winter,all years,PALO,1550,2008-2024,2008,2024,0.47938559147661,-0.802596106054542,2.37713725014774,Slope Trend,,ALPHA SPATIAL SPDE,,5.7552289407729,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,94,winter,all years,PALO,1550,2008-2024,2008,2024,-0.284365516204579,-1.49584345238624,1.37492320015836,Slope Trend,,ALPHA SPATIAL SPDE,,-2.79288043969319,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,95,winter,all years,PALO,1550,2008-2024,2008,2024,4.41563328962903,3.14705352701038,6.15313095512829,Slope Trend,,ALPHA SPATIAL SPDE,,61.332938069822,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,99,winter,all years,PALO,1550,2008-2024,2008,2024,5.44925541423472,4.16811783754016,7.20395276499117,Slope Trend,,ALPHA SPATIAL SPDE,,79.7963785539967,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIDE-1,winter,all years,PALO,1550,2008-2024,2008,2024,2.76952161117812,1.67360885825117,3.69050835278594,Slope Trend,,ALPHA SPATIAL SPDE,,55.2779534352734,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIDE-3,winter,all years,PALO,1550,2008-2024,2008,2024,2.75897038649166,1.17305909939751,4.26761230303918,Slope Trend,,ALPHA SPATIAL SPDE,,35.3211512102053,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-1,winter,all years,PALO,1550,2008-2024,2008,2024,-1.45003775968768,-2.44751364160773,-0.434871250294089,Slope Trend,,ALPHA SPATIAL SPDE,,-20.6101480299752,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-10,winter,all years,PALO,1550,2008-2024,2008,2024,-0.167541265894101,-1.31078024739589,0.819742452568851,Slope Trend,,ALPHA SPATIAL SPDE,,-2.33711415427614,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-12,winter,all years,PALO,1550,2008-2024,2008,2024,-1.90149469197157,-2.94759670086179,-1.02236806625795,Slope Trend,,ALPHA SPATIAL SPDE,,-26.2301867954861,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-13,winter,all years,PALO,1550,2008-2024,2008,2024,0.889777185359191,-0.186090364902593,1.7939182740278,Slope Trend,,ALPHA SPATIAL SPDE,,15.5673211074719,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-14,winter,all years,PALO,1550,2008-2024,2008,2024,-2.70277264985177,-3.74032999765071,-1.83082681435669,Slope Trend,,ALPHA SPATIAL SPDE,,-35.3024445185262,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-17,winter,all years,PALO,1550,2008-2024,2008,2024,3.42496022653275,2.14941160612238,4.52663136283768,Slope Trend,,ALPHA SPATIAL SPDE,,60.7760180009684,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-19,winter,all years,PALO,1550,2008-2024,2008,2024,0.887382587491024,-0.133751552323989,1.92662694329763,Slope Trend,,ALPHA SPATIAL SPDE,,15.518429229347,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-2,winter,all years,PALO,1550,2008-2024,2008,2024,-2.08843813436591,-3.13254661736067,-1.21098683446073,Slope Trend,,ALPHA SPATIAL SPDE,,-28.4476182936758,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-21,winter,all years,PALO,1550,2008-2024,2008,2024,0.213733144736869,-0.854925212818329,1.11181574847342,Slope Trend,,ALPHA SPATIAL SPDE,,3.78062720588735,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-22,winter,all years,PALO,1550,2008-2024,2008,2024,1.75351868141855,0.66844037191684,2.66540033804521,Slope Trend,,ALPHA SPATIAL SPDE,,32.4559341720723,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-3,winter,all years,PALO,1550,2008-2024,2008,2024,-5.2212487805049,-6.23194962390201,-4.37187270196718,Slope Trend,,ALPHA SPATIAL SPDE,,-57.4738412670995,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-4,winter,all years,PALO,1550,2008-2024,2008,2024,3.69658283406252,2.59078409352977,4.62587759424968,Slope Trend,,ALPHA SPATIAL SPDE,,79.2716276277996,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-5,winter,all years,PALO,1550,2008-2024,2008,2024,-0.714070741048959,-1.772835191396,0.17569718860695,Slope Trend,,ALPHA SPATIAL SPDE,,-10.5698995713617,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-6,winter,all years,PALO,1550,2008-2024,2008,2024,-4.20900475308886,-5.23049995576028,-3.35055727561976,Slope Trend,,ALPHA SPATIAL SPDE,,-49.5947923743898,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-7,winter,all years,PALO,1550,2008-2024,2008,2024,4.51827419924971,3.40371311330596,5.45493268791555,Slope Trend,,ALPHA SPATIAL SPDE,,103.402422473821,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-8,winter,all years,PALO,1550,2008-2024,2008,2024,3.72669109679715,2.41714673990312,4.80311741862158,Slope Trend,,ALPHA SPATIAL SPDE,,73.7821142084865,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-9,winter,all years,PALO,1550,2008-2024,2008,2024,3.63420126902212,2.52906775249356,4.56293698608615,Slope Trend,,ALPHA SPATIAL SPDE,,77.5538577528797,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-10,winter,all years,PALO,1550,2008-2024,2008,2024,6.50969550476866,5.19610258808913,7.64422489706644,Slope Trend,,ALPHA SPATIAL SPDE,,142.613071368564,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-3,winter,all years,PALO,1550,2008-2024,2008,2024,-1.5067626105447,-2.89879088623386,-0.162759327625913,Slope Trend,,ALPHA SPATIAL SPDE,,-17.6105965757468,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-4,winter,all years,PALO,1550,2008-2024,2008,2024,-0.384139629395446,-1.79203420183876,0.975182562842759,Slope Trend,,ALPHA SPATIAL SPDE,,-4.53188049370131,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-5,winter,all years,PALO,1550,2008-2024,2008,2024,1.56220127304735,0.50428325883681,2.98073703888167,Slope Trend,,ALPHA SPATIAL SPDE,,26.5757536470306,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-6,winter,all years,PALO,1550,2008-2024,2008,2024,7.60452669315032,5.94383242204926,9.1843079888267,Slope Trend,,ALPHA SPATIAL SPDE,,124.638637132596,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-7,winter,all years,PALO,1550,2008-2024,2008,2024,0.890292268125503,-0.185580774871513,1.7944379727969,Slope Trend,,ALPHA SPATIAL SPDE,,15.5767617491663,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-1,winter,all years,PALO,1550,2008-2024,2008,2024,2.90362116404984,1.80627840144833,3.82580966186236,Slope Trend,,ALPHA SPATIAL SPDE,,58.5517225262147,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-10,winter,all years,PALO,1550,2008-2024,2008,2024,2.25705960610353,1.1666116411599,3.17345383132271,Slope Trend,,ALPHA SPATIAL SPDE,,43.3419299094114,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-11,winter,all years,PALO,1550,2008-2024,2008,2024,4.06480087111199,2.95507553019877,4.99739548056209,Slope Trend,,ALPHA SPATIAL SPDE,,89.7326884248117,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-13,winter,all years,PALO,1550,2008-2024,2008,2024,-0.597837825581905,-1.65784175950709,0.292971745334997,Slope Trend,,ALPHA SPATIAL SPDE,,-8.87999418106284,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-2,winter,all years,PALO,1550,2008-2024,2008,2024,6.48963344755141,5.05131551557455,7.97786203272839,Slope Trend,,ALPHA SPATIAL SPDE,,127.250302751577,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-5,winter,all years,PALO,1550,2008-2024,2008,2024,-2.94514664795251,-3.98011936996618,-2.07537288872345,Slope Trend,,ALPHA SPATIAL SPDE,,-37.8334790549427,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-7,winter,all years,PALO,1550,2008-2024,2008,2024,9.84149406897326,8.45316382901455,11.0241559420435,Slope Trend,,ALPHA SPATIAL SPDE,,273.43702065994,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-9,winter,all years,PALO,1550,2008-2024,2008,2024,5.79672428758848,4.630700547702,6.76226848946304,Slope Trend,,ALPHA SPATIAL SPDE,,147.112899121673,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GISS-1,winter,all years,PALO,1550,2008-2024,2008,2024,0.741040261950735,-0.508672387531222,2.40268745834355,Slope Trend,,ALPHA SPATIAL SPDE,,7.97768159500535,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,GISS-2,winter,all years,PALO,1550,2008-2024,2008,2024,-4.23723390275183,-5.42519007066439,-2.65769957006524,Slope Trend,,ALPHA SPATIAL SPDE,,-34.9516164845833,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-11,winter,all years,PALO,1550,2008-2024,2008,2024,0.20175418297539,-1.06328801931317,1.24160038413187,Slope Trend,,ALPHA SPATIAL SPDE,,3.46109837136787,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-14,winter,all years,PALO,1550,2008-2024,2008,2024,6.43105930022979,5.22943160795924,8.05651726949984,Slope Trend,,ALPHA SPATIAL SPDE,,155.680814570227,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-17,winter,all years,PALO,1550,2008-2024,2008,2024,-3.61361208127852,-4.7053543708635,-2.46231763542668,Slope Trend,,ALPHA SPATIAL SPDE,,-37.8601165993907,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-19,winter,all years,PALO,1550,2008-2024,2008,2024,-3.84787791987844,-4.94110193620255,-2.95078622792611,Slope Trend,,ALPHA SPATIAL SPDE,,-46.4531448329421,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-22,winter,all years,PALO,1550,2008-2024,2008,2024,-0.822489507774208,-2.35312700563877,0.633571690042857,Slope Trend,,ALPHA SPATIAL SPDE,,-8.40036830516402,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-24,winter,all years,PALO,1550,2008-2024,2008,2024,-2.64567807760494,-3.87477158810499,-1.63538117569334,Slope Trend,,ALPHA SPATIAL SPDE,,-32.8608622201416,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-27,winter,all years,PALO,1550,2008-2024,2008,2024,-0.844031101066017,-1.89461373329008,0.0479687759747647,Slope Trend,,ALPHA SPATIAL SPDE,,-12.4253102313867,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-29,winter,all years,PALO,1550,2008-2024,2008,2024,-2.24464308808702,-3.56499022650075,-0.878478966748951,Slope Trend,,ALPHA SPATIAL SPDE,,-25.2972642501466,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-3,winter,all years,PALO,1550,2008-2024,2008,2024,1.8019100187731,0.72749510333028,2.70344554274915,Slope Trend,,ALPHA SPATIAL SPDE,,33.4791214508769,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-30,winter,all years,PALO,1550,2008-2024,2008,2024,3.56814113082384,2.5083545611691,4.52617569079628,Slope Trend,,ALPHA SPATIAL SPDE,,75.7552314497732,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-42,winter,all years,PALO,1550,2008-2024,2008,2024,-3.9728483249762,-6.24782180059168,-2.17761893019721,Slope Trend,,ALPHA SPATIAL SPDE,,-35.6462374133959,,,,,,,,,,,,Medium,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-51,winter,all years,PALO,1550,2008-2024,2008,2024,8.38930466805579,7.07874473185704,9.63192673930534,Slope Trend,,ALPHA SPATIAL SPDE,,209.975931163739,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-52,winter,all years,PALO,1550,2008-2024,2008,2024,2.15126635308428,0.574733952156161,3.65098634511071,Slope Trend,,ALPHA SPATIAL SPDE,,26.7738857728314,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-53,winter,all years,PALO,1550,2008-2024,2008,2024,-3.62773152375548,-5.11507484536036,-2.21285510694051,Slope Trend,,ALPHA SPATIAL SPDE,,-33.1930879042755,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-54,winter,all years,PALO,1550,2008-2024,2008,2024,-1.97781003875141,-3.49061711399304,-0.538710522951241,Slope Trend,,ALPHA SPATIAL SPDE,,-19.4775630072498,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-55,winter,all years,PALO,1550,2008-2024,2008,2024,0.592023542975533,-0.96044457662929,2.06885172270999,Slope Trend,,ALPHA SPATIAL SPDE,,7.04034239779407,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-6,winter,all years,PALO,1550,2008-2024,2008,2024,-0.655496869331682,-1.74061380596337,0.215380371049031,Slope Trend,,ALPHA SPATIAL SPDE,,-9.71528465020319,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-7,winter,all years,PALO,1550,2008-2024,2008,2024,9.9277136146555,8.82334643114594,11.2603263557933,Slope Trend,,ALPHA SPATIAL SPDE,,277.555203571343,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMWR-3,winter,all years,PALO,1550,2008-2024,2008,2024,2.08790200397906,-0.0112216184891914,3.84429423785284,Slope Trend,,ALPHA SPATIAL SPDE,,25.9899363394099,,,,,,,,,,,,Medium,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMWR-4,winter,all years,PALO,1550,2008-2024,2008,2024,1.76217436671043,-0.330251669026587,3.51296255268798,Slope Trend,,ALPHA SPATIAL SPDE,,21.6379097009324,,,,,,,,,,,,Medium,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,LMWR-6,winter,all years,PALO,1550,2008-2024,2008,2024,-1.29494877694037,-2.34751886501493,-0.410386485699052,Slope Trend,,ALPHA SPATIAL SPDE,,-18.5838631504399,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,SCGI-4,winter,all years,PALO,1550,2008-2024,2008,2024,2.59756630806004,1.50348725063606,3.51701204264711,Slope Trend,,ALPHA SPATIAL SPDE,,51.1727054948809,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,SCGI-5,winter,all years,PALO,1550,2008-2024,2008,2024,1.30230849782964,0.276974675143754,2.34582701953628,Slope Trend,,ALPHA SPATIAL SPDE,,23.3590661323907,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,SCPR-1,winter,all years,PALO,1550,2008-2024,2008,2024,-3.93742896856657,-4.96182019878563,-3.07654771800049,Slope Trend,,ALPHA SPATIAL SPDE,,-47.2590758404022,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,SCPR-2,winter,all years,PALO,1550,2008-2024,2008,2024,0.999100324535767,-0.20442704210191,2.04134610477619,Slope Trend,,ALPHA SPATIAL SPDE,,17.6781312650613,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,SCSE-3,winter,all years,PALO,1550,2008-2024,2008,2024,-6.26733504674436,-7.62889711286511,-4.51570841893457,Slope Trend,,ALPHA SPATIAL SPDE,,-61.8767170443459,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,SCSE-4,winter,all years,PALO,1550,2008-2024,2008,2024,-2.85263920991536,-4.32600742276997,-1.5285559165949,Slope Trend,,ALPHA SPATIAL SPDE,,-34.8818227733174,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,VICV-1,winter,all years,PALO,1550,2008-2024,2008,2024,2.40205345483586,1.31005930571786,3.31974706736563,Slope Trend,,ALPHA SPATIAL SPDE,,46.6287354476324,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,VICV-2,winter,all years,PALO,1550,2008-2024,2008,2024,-0.309688065588133,-1.6127913885037,1.1173044354836,Slope Trend,,ALPHA SPATIAL SPDE,,-3.40196042588643,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,VICV-3,winter,all years,PALO,1550,2008-2024,2008,2024,1.49554290566942,0.168842480571813,2.94837594238299,Slope Trend,,ALPHA SPATIAL SPDE,,19.8109482171731,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,VICV-6,winter,all years,PALO,1550,2008-2024,2008,2024,-7.40778975452187,-8.61811014078329,-6.08240128783832,Slope Trend,,ALPHA SPATIAL SPDE,,-60.1868749999539,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-1,winter,all years,PALO,1550,2008-2024,2008,2024,1.33835017594715,-0.225636235702031,2.82613544913729,Slope Trend,,ALPHA SPATIAL SPDE,,16.1075934236966,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-13,winter,all years,PALO,1550,2008-2024,2008,2024,-1.33068493994996,-2.49621229816058,-0.114947538859676,Slope Trend,,ALPHA SPATIAL SPDE,,-18.9861131070689,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-15,winter,all years,PALO,1550,2008-2024,2008,2024,-0.156532118451923,-1.2212420444339,0.738232289452542,Slope Trend,,ALPHA SPATIAL SPDE,,-2.18736640171617,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-2,winter,all years,PALO,1550,2008-2024,2008,2024,3.30764137880704,2.06331406691677,4.63940656957645,Slope Trend,,ALPHA SPATIAL SPDE,,68.9606332903989,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-3,winter,all years,PALO,1550,2008-2024,2008,2024,1.70348318370822,0.601076357838837,2.60415362149867,Slope Trend,,ALPHA SPATIAL SPDE,,31.4203833143926,,,,,,,,,,,,High,,,191,Number of Sites,,,,,
